exponential,2,1,1024,0,80000,0,2,2,3,True,9.979624509811401,0.41875,22913.955742035763,37.099668608977886
exponential,6,1,1024,0,80000,0,2,2,3,True,9.998017072677612,0.625,25102.297210638677,30.406265510558345
exponential,10,1,1024,0,80000,0,2,2,3,True,10.17645263671875,0.68125,26766.72916577614,18.700178043176773
exponential,13,1,1024,0,80000,0,2,2,3,True,10.18093729019165,0.575,25002.711388169522,19.119053082271908
exponential,1,1,1024,0,80000,0,2,2,3,True,10.216606378555298,0.4375,20644.263949476193,32.52673357141897
exponential,4,1,1024,0,80000,0,2,2,3,True,10.211227655410767,0.4875,17996.61147494433,21.67405190145866
exponential,3,1,1024,0,80000,0,2,2,3,True,10.216864585876465,0.29375,24815.196959231158,28.673361050330865
exponential,27,1,1024,0,80000,0,2,2,3,True,10.159982919692993,0.3125,21899.510347519128,46.24032011101871
exponential,14,1,1024,0,80000,0,2,2,3,True,10.237342596054077,0.18125,20679.017855382146,37.99651246802788
exponential,20,1,1024,0,80000,0,2,2,3,True,10.207616806030273,0.3625,22173.905049837223,32.70401491399818
exponential,24,1,1024,0,80000,0,2,2,3,True,10.216073274612427,0.3375,24603.581134522305,28.737673404267596
exponential,17,1,1024,0,80000,0,2,2,3,True,10.251923561096191,0.45625,18453.330535209774,25.270175006799853
exponential,29,1,1024,0,80000,0,2,2,3,True,10.24480938911438,0.4375,26013.144839608016,30.51401592612382
exponential,11,1,1024,0,80000,0,2,2,3,True,10.317775249481201,0.45625,22797.39560143979,31.97923382445039
exponential,0,1,1024,0,80000,0,2,2,3,True,10.383714437484741,0.075,21098.4246674345,41.09901103418323
exponential,21,1,1024,0,80000,0,2,2,3,True,10.367856979370117,0.51875,18623.991013790746,24.116081732002943
exponential,5,1,1024,0,80000,0,2,2,3,True,10.430842161178589,0.43125,20135.062243859134,70.9508687476832
exponential,15,1,1024,0,80000,0,2,2,3,True,10.408519506454468,0.0625,26198.685908667925,37.4385755749053
exponential,18,1,1024,0,80000,0,2,2,3,True,10.409900903701782,0.3625,26768.305772491978,36.7294502045885
exponential,19,1,1024,0,80000,0,2,2,3,True,10.4093177318573,0.66875,26319.812497934356,17.052460229194008
exponential,9,1,1024,0,80000,0,2,2,3,True,10.472053050994873,0.5375,20667.3311307805,20.88495845797414
exponential,25,1,1024,0,80000,0,2,2,3,True,10.406185865402222,0.3875,24723.268611555195,32.644921133138446
exponential,26,1,1024,0,80000,0,2,2,3,True,10.450434923171997,0.5625,22840.818826129373,49.674817593011696
