exponential,27,1,first_inf,0,80000,0,2,2,3,True,12.678751945495605,0.3125,21899.510347519128,46.24032011101871
exponential,28,1,first_inf,0,80000,0,2,2,3,True,13.150761127471924,0.55,19905.872467489997,22.532676271956902
exponential,6,1,first_sup,0,80000,0,2,2,3,True,8.19223427772522,0.625,25102.297210638677,30.406265510558345
exponential,21,1,first_sup,0,80000,0,2,2,3,True,8.20318055152893,0.51875,18623.991013790746,24.116081732002943
exponential,20,1,first_sup,0,80000,0,2,2,3,True,8.22083854675293,0.3625,22173.905049837223,32.70401491399818
exponential,1,1,first_sup,0,80000,0,2,2,3,True,8.265893936157227,0.4375,20644.263949476193,32.52673357141897
exponential,3,1,first_sup,0,80000,0,2,2,3,True,8.279724836349487,0.29375,24815.196959231158,28.673361050330865
exponential,0,1,first_sup,0,80000,0,2,2,3,True,8.314757585525513,0.075,21098.4246674345,41.09901103418323
exponential,7,1,first_sup,0,80000,0,2,2,3,True,8.34318494796753,0.4625,25163.82950066417,32.46763979055925
exponential,14,1,first_sup,0,80000,0,2,2,3,True,8.372436761856079,0.18125,20679.017855382146,37.99651246802788
exponential,10,1,first_sup,0,80000,0,2,2,3,True,8.373760223388672,0.68125,26766.72916577614,18.700178043176773
exponential,5,1,first_sup,0,80000,0,2,2,3,True,8.406110763549805,0.43125,20135.062243859134,70.9508687476832
exponential,17,1,first_sup,0,80000,0,2,2,3,True,8.417628526687622,0.45625,18453.330535209774,25.270175006799853
exponential,19,1,first_sup,0,80000,0,2,2,3,True,8.445112228393555,0.66875,26319.812497934356,17.052460229194008
exponential,8,1,first_sup,0,80000,0,2,2,3,True,8.451425313949585,0.46875,26946.18540724369,66.50133984492075
exponential,9,1,first_sup,0,80000,0,2,2,3,True,8.476011514663696,0.5375,20667.3311307805,20.88495845797414
exponential,26,1,first_sup,0,80000,0,2,2,3,True,8.501705884933472,0.5625,22840.818826129373,49.674817593011696
exponential,18,1,first_sup,0,80000,0,2,2,3,True,8.506283283233643,0.3625,26768.305772491978,36.7294502045885
exponential,15,1,first_sup,0,80000,0,2,2,3,True,8.51666522026062,0.0625,26198.685908667925,37.4385755749053
exponential,25,1,first_sup,0,80000,0,2,2,3,True,8.532645225524902,0.3875,24723.268611555195,32.644921133138446
exponential,4,1,first_sup,0,80000,0,2,2,3,True,8.580495834350586,0.4875,17996.61147494433,21.67405190145866
exponential,27,1,first_sup,0,80000,0,2,2,3,True,8.691218376159668,0.3125,21899.510347519128,46.24032011101871
exponential,2,1,first_sup,0,80000,0,2,2,3,True,11.313395261764526,0.41875,22913.955742035763,37.099668608977886
exponential,28,1,first_sup,0,80000,0,2,2,3,True,11.369685649871826,0.55,19905.872467489997,22.532676271956902
exponential,16,1,first_sup,0,80000,0,2,2,3,True,11.501335382461548,0.0875,20618.645848704844,36.03767003051546
exponential,24,1,first_sup,0,80000,0,2,2,3,True,11.5121488571167,0.3375,24603.581134522305,28.737673404267596
exponential,13,1,first_sup,0,80000,0,2,2,3,True,11.590288877487183,0.575,25002.711388169522,19.119053082271908
exponential,29,1,first_sup,0,80000,0,2,2,3,True,11.6424560546875,0.4375,26013.144839608016,30.51401592612382
exponential,12,1,first_sup,0,80000,0,2,2,3,True,11.841804504394531,0.425,21097.807587120173,32.22082752096632
exponential,11,1,first_sup,0,80000,0,2,2,3,True,11.868236064910889,0.45625,22797.39560143979,31.97923382445039
exponential,23,1,first_sup,0,80000,0,2,2,3,True,11.887643814086914,0.3,20719.411430717613,57.33981405057195
exponential,22,1,first_sup,0,80000,0,2,2,3,True,12.028684139251709,0.4125,22558.379605729606,41.978509696989455
exponential,3,1,first_inf,0,80000,10000,2,2,3,True,9.799837827682495,0.75,4974.9616683882905,7.299996626247869
exponential,2,1,first_inf,0,80000,10000,2,2,3,True,9.85991907119751,0.05,5944.8935849509335,27.7399871797419
exponential,8,1,first_inf,0,80000,10000,2,2,3,True,9.892822265625,0.375,5007.286607458158,18.249991565619673
exponential,5,1,first_inf,0,80000,10000,2,2,3,True,9.890313386917114,0.18125,7276.043466144256,23.90748895096177
exponential,9,1,first_inf,0,80000,10000,2,2,3,True,9.915913581848145,0.81875,6494.196567390325,5.292497554029705
exponential,21,1,first_inf,0,80000,10000,2,2,3,True,9.93624210357666,0.26875,6991.109362662875,21.352490131775014
exponential,15,1,first_inf,0,80000,10000,2,2,3,True,9.94098424911499,0.85,5568.364558310561,4.379997975748721
exponential,20,1,first_inf,0,80000,10000,2,2,3,True,10.003222465515137,0.6625,10009.106276225773,9.854995445434623
exponential,7,1,first_inf,0,80000,10000,2,2,3,True,10.030664443969727,0.35625,5601.630515489933,18.797491312588264
exponential,11,1,first_inf,0,80000,10000,2,2,3,True,10.061928987503052,0.1,6749.774518647144,26.279987854492326
exponential,10,1,first_inf,0,80000,10000,2,2,3,True,10.066341161727905,1.0,6212.714913424856,0.0
exponential,12,1,first_inf,0,80000,10000,2,2,3,True,10.10183334350586,0.54375,5275.558717777289,13.322493842902361
exponential,23,1,first_inf,0,80000,10000,2,2,3,True,10.113415479660034,0.83125,5133.862274831155,4.927497722717312
exponential,28,1,first_inf,0,80000,10000,2,2,3,True,10.093637228012085,0.89375,6104.765006095681,3.1024985661553446
exponential,18,1,first_inf,0,80000,10000,2,2,3,True,10.117366552352905,0.88125,5029.605123875401,3.467498397467738
exponential,13,1,first_inf,0,80000,10000,2,2,3,True,10.080143928527832,1.0,8021.169731412134,0.0
exponential,16,1,first_inf,0,80000,10000,2,2,3,True,10.261252403259277,0.9,10153.782973317371,2.9199986504991475
exponential,17,1,first_inf,0,80000,10000,2,2,3,True,10.133797883987427,0.83125,7967.178978568145,4.927497722717312
exponential,19,1,first_inf,0,80000,10000,2,2,3,True,10.42293381690979,0.64375,4456.863761191302,10.402495192403213
exponential,27,1,first_inf,0,80000,10000,2,2,3,True,10.282857656478882,0.45625,7215.295876216259,15.877492662089114
exponential,1,1,first_inf,0,80000,10000,2,2,3,True,13.295729637145996,0.05,6157.226607025992,27.7399871797419
exponential,6,1,first_inf,0,80000,10000,2,2,3,True,13.5770423412323,0.9,5138.369969420166,2.9199986504991475
exponential,22,1,first_inf,0,80000,10000,2,2,3,True,13.571924924850464,0.61875,8125.633609801369,11.132494855028
exponential,4,1,first_inf,0,80000,10000,2,2,3,True,13.637243032455444,0.4125,8125.316494379046,17.154992071682493
exponential,0,1,first_inf,0,80000,10000,2,2,3,True,13.695713996887207,0.45625,7184.371733036164,15.877492662089114
exponential,26,1,first_inf,0,80000,10000,2,2,3,True,13.740545749664307,0.49375,4246.035462500016,14.782493168151936
exponential,24,1,first_inf,0,80000,10000,2,2,3,True,13.750385999679565,0.9125,5629.309193617762,2.5549988191867543
exponential,14,1,first_inf,0,80000,10000,2,2,3,True,13.802534341812134,0.80625,4906.965461727095,5.657497385342099
exponential,29,1,first_inf,0,80000,10000,2,2,3,True,15.683176755905151,0.61875,5361.857982077106,11.132494855028
exponential,25,1,first_inf,0,80000,10000,2,2,3,True,15.875253438949585,0.63125,12332.56217620353,10.767495023715606
exponential,4,1,first_sup,0,80000,10000,2,2,3,True,9.753890037536621,0.46875,5109.27897293939,15.512492830776722
exponential,1,1,first_sup,0,80000,10000,2,2,3,True,9.80033278465271,0.80625,5990.302170062758,5.657497385342099
exponential,3,1,first_sup,0,80000,10000,2,2,3,True,9.820837259292603,0.55625,5077.280701920079,12.957494011589969
exponential,5,1,first_sup,0,80000,10000,2,2,3,True,9.82231092453003,0.4625,6403.359858307084,15.694992746432918
exponential,23,1,first_sup,0,80000,10000,2,2,3,True,9.872768640518188,0.30625,6648.806151914228,57.15731413491575
exponential,0,1,first_sup,0,80000,10000,2,2,3,True,9.757294654846191,0.6375,6532.299970310144,10.58499510805941
exponential,2,1,first_sup,0,80000,10000,2,2,3,True,9.907527923583984,0.38125,5687.23866164062,18.067491649963472
exponential,8,1,first_sup,0,80000,10000,2,2,3,True,9.935303211212158,0.4375,4621.479188963149,16.424992409057705
exponential,11,1,first_sup,0,80000,10000,2,2,3,True,9.983872890472412,0.93125,7341.984634967066,2.007499072218164
exponential,9,1,first_sup,0,80000,10000,2,2,3,True,9.994573831558228,0.125,5309.3727495350895,25.549988191867538
exponential,19,1,first_sup,0,80000,10000,2,2,3,True,10.068142175674438,0.5875,5899.319238108823,12.044994433308982
exponential,12,1,first_sup,0,80000,10000,2,2,3,True,10.06996750831604,0.81875,9424.553464059827,5.292497554029705
exponential,16,1,first_sup,0,80000,10000,2,2,3,True,10.07111382484436,1.0,5475.766562731682,0.0
exponential,13,1,first_sup,0,80000,10000,2,2,3,True,10.083522319793701,0.45,7049.567838630165,16.059992577745312
exponential,15,1,first_sup,0,80000,10000,2,2,3,True,10.09362506866455,0.54375,6471.0429183303995,13.322493842902361
exponential,10,1,first_sup,0,80000,10000,2,2,3,True,10.101878881454468,0.60625,7776.3081979176795,11.497494686340394
exponential,27,1,first_sup,0,80000,10000,2,2,3,True,10.158066511154175,0.48125,7478.574010596931,15.147492999464328
exponential,14,1,first_sup,0,80000,10000,2,2,3,True,10.198702096939087,0.675,7271.829864327873,9.489995614122229
exponential,25,1,first_sup,0,80000,10000,2,2,3,True,10.27156949043274,0.4,9457.932587668673,17.519991902994885
exponential,18,1,first_sup,0,80000,10000,2,2,3,True,10.39052438735962,0.61875,5279.193638051927,11.132494855028
exponential,21,1,first_sup,0,80000,10000,2,2,3,True,13.388422966003418,0.39375,6332.330122585394,17.702491818651083
exponential,20,1,first_sup,0,80000,10000,2,2,3,True,13.435914993286133,0.40625,6203.019728925357,17.337491987338687
exponential,22,1,first_sup,0,80000,10000,2,2,3,True,13.570775270462036,0.45625,8734.00202585504,15.877492662089116
exponential,7,1,first_sup,0,80000,10000,2,2,3,True,13.577102661132812,0.3375,7195.2014966238385,19.344991059556854
exponential,28,1,first_sup,0,80000,10000,2,2,3,True,13.699357271194458,0.49375,7396.803392118054,14.782493168151934
exponential,17,1,first_sup,0,80000,10000,2,2,3,True,13.71963882446289,0.93125,7662.174486325155,2.007499072218164
exponential,26,1,first_sup,0,80000,10000,2,2,3,True,13.732170343399048,0.8375,6930.327246525387,4.7449978070611145
exponential,6,1,first_sup,0,80000,10000,2,2,3,True,13.7854745388031,0.91875,6744.4802378804425,2.3724989035305573
exponential,24,1,first_sup,0,80000,10000,2,2,3,True,15.035176753997803,0.54375,7999.831948907449,13.322493842902361
exponential,29,1,first_sup,0,80000,10000,2,2,3,True,15.429831266403198,0.51875,8439.863292732987,14.05249350552715
exponential,21,1,first_inf,0,80000,20000,2,2,3,True,10.945861101150513,1.0,3272.8068270299955,0.0
exponential,1,1,first_inf,0,80000,20000,2,2,3,True,11.08011531829834,0.60625,10128.484544849702,11.497494686340394
exponential,20,1,first_inf,0,80000,20000,2,2,3,True,11.10537576675415,1.0,3780.607775085465,0.0
exponential,4,1,first_inf,0,80000,20000,2,2,3,True,11.094011068344116,0.53125,4010.287818764985,13.687493674214755
exponential,12,1,first_inf,0,80000,20000,2,2,3,True,11.161903381347656,0.59375,4522.482920625343,11.862494517652786
exponential,5,1,first_inf,0,80000,20000,2,2,3,True,11.038734197616577,0.4125,5534.794444160623,17.154992071682493
exponential,27,1,first_inf,0,80000,20000,2,2,3,True,11.187004327774048,1.0,2510.732955853403,0.0
exponential,23,1,first_inf,0,80000,20000,2,2,3,True,11.230850458145142,0.48125,4962.986562543934,15.147492999464326
exponential,6,1,first_inf,0,80000,20000,2,2,3,True,11.228520154953003,1.0,4863.549653061647,29.19998650499147
exponential,9,1,first_inf,0,80000,20000,2,2,3,True,11.24245548248291,0.3625,8292.495193545843,18.614991396932062
exponential,8,1,first_inf,0,80000,20000,2,2,3,True,11.268127679824829,1.0,4543.748946966042,29.19998650499147
exponential,15,1,first_inf,0,80000,20000,2,2,3,True,11.329507112503052,0.74375,2989.6487652368514,7.482496541904066
exponential,2,1,first_inf,0,80000,20000,2,2,3,True,11.35053300857544,0.50625,5219.700531861973,14.417493336839541
exponential,18,1,first_inf,0,80000,20000,2,2,3,True,11.326634645462036,1.0,2974.98178036267,0.0
exponential,25,1,first_inf,0,80000,20000,2,2,3,True,11.35359001159668,0.9875,4293.4876192685715,0.36499983131239344
exponential,16,1,first_inf,0,80000,20000,2,2,3,True,11.489550352096558,1.0,4256.087694123697,0.0
exponential,13,1,first_inf,0,80000,20000,2,2,3,True,11.558196067810059,0.58125,4721.182348917781,12.22749434896518
exponential,14,1,first_inf,0,80000,20000,2,2,3,True,11.60827374458313,0.51875,4521.570601032242,14.052493505527147
exponential,17,1,first_inf,0,80000,20000,2,2,3,True,11.768239736557007,0.84375,5043.640932791599,4.562497891404918
exponential,19,1,first_inf,0,80000,20000,2,2,3,True,11.782832860946655,1.0,4657.669796684037,0.0
exponential,28,1,first_inf,0,80000,20000,2,2,3,True,14.916549682617188,0.70625,5018.9747705287555,8.577496035841246
exponential,0,1,first_inf,0,80000,20000,2,2,3,True,15.094102621078491,0.54375,4471.756013746555,13.322493842902361
exponential,22,1,first_inf,0,80000,20000,2,2,3,True,15.131102085113525,1.0,4475.522818314809,29.19998650499147
exponential,11,1,first_inf,0,80000,20000,2,2,3,True,15.255960702896118,0.34375,4375.420112205664,19.162491143900656
exponential,3,1,first_inf,0,80000,20000,2,2,3,True,15.312700271606445,1.0,3990.612925356995,0.0
exponential,7,1,first_inf,0,80000,20000,2,2,3,True,15.39098072052002,1.0,3439.271981646135,0.0
exponential,26,1,first_inf,0,80000,20000,2,2,3,True,15.454185962677002,0.425,3858.8411360189657,16.789992240370097
exponential,10,1,first_inf,0,80000,20000,2,2,3,True,15.583298921585083,0.48125,5691.247443814209,15.147492999464328
exponential,29,1,first_inf,0,80000,20000,2,2,3,True,17.82509136199951,0.575,4295.060840453649,12.409994264621378
exponential,24,1,first_inf,0,80000,20000,2,2,3,True,17.639324188232422,0.54375,4079.1018636009912,13.322493842902361
exponential,1,1,first_sup,0,80000,20000,2,2,3,True,10.736583471298218,0.86875,3202.3082483502594,3.832498228780131
exponential,12,1,first_sup,0,80000,20000,2,2,3,True,10.779441833496094,0.54375,3792.6353666390655,13.322493842902361
exponential,0,1,first_sup,0,80000,20000,2,2,3,True,10.670364379882812,0.41875,3713.6744165581545,16.972492156026295
exponential,24,1,first_sup,0,80000,20000,2,2,3,True,10.851029872894287,0.53125,4747.031373183932,13.687493674214753
exponential,11,1,first_sup,0,80000,20000,2,2,3,True,10.911577701568604,1.0,3925.5257325386297,0.0
exponential,8,1,first_sup,0,80000,20000,2,2,3,True,10.923495769500732,0.9375,4348.710916501703,1.8249991565619674
exponential,3,1,first_sup,0,80000,20000,2,2,3,True,10.971810102462769,0.46875,4235.445642882907,15.512492830776722
exponential,5,1,first_sup,0,80000,20000,2,2,3,True,10.817628622055054,0.56875,4285.988240155813,12.592494180277573
exponential,25,1,first_sup,0,80000,20000,2,2,3,True,10.97532606124878,0.60625,4895.972086389172,11.497494686340394
exponential,10,1,first_sup,0,80000,20000,2,2,3,True,10.985831022262573,0.5625,4314.785051759306,12.77499409593377
exponential,18,1,first_sup,0,80000,20000,2,2,3,True,11.028000831604004,1.0,3648.4939174683805,0.0
exponential,9,1,first_sup,0,80000,20000,2,2,3,True,11.075820446014404,0.575,4938.816575808173,12.409994264621377
exponential,15,1,first_sup,0,80000,20000,2,2,3,True,11.167043685913086,0.64375,4199.971370667552,10.402495192403213
exponential,4,1,first_sup,0,80000,20000,2,2,3,True,11.21111536026001,0.46875,4281.613400064598,15.51249283077672
exponential,17,1,first_sup,0,80000,20000,2,2,3,True,11.213373184204102,0.58125,5987.059945445591,12.22749434896518
exponential,16,1,first_sup,0,80000,20000,2,2,3,True,11.239603281021118,0.7375,4648.3006380701245,7.664996457560263
exponential,13,1,first_sup,0,80000,20000,2,2,3,True,11.263417720794678,0.9,5268.308541328952,2.9199986504991475
exponential,23,1,first_sup,0,80000,20000,2,2,3,True,11.26578402519226,0.54375,4730.875863786878,13.322493842902361
exponential,27,1,first_sup,0,80000,20000,2,2,3,True,11.098019123077393,0.5875,4905.474982241705,12.044994433308982
exponential,19,1,first_sup,0,80000,20000,2,2,3,True,11.642598628997803,0.58125,4921.785727855986,12.22749434896518
exponential,2,1,first_sup,0,80000,20000,2,2,3,True,14.629968643188477,0.66875,4071.87487104207,9.672495529778427
exponential,7,1,first_sup,0,80000,20000,2,2,3,True,14.964693546295166,1.0,3543.837933250288,0.0
exponential,22,1,first_sup,0,80000,20000,2,2,3,True,14.814090728759766,0.475,4637.964085112693,15.329992915120524
exponential,6,1,first_sup,0,80000,20000,2,2,3,True,15.006546258926392,1.0,3496.9305118293796,0.0
exponential,20,1,first_sup,0,80000,20000,2,2,3,True,15.070038557052612,0.49375,4564.96214782411,14.782493168151934
exponential,26,1,first_sup,0,80000,20000,2,2,3,True,15.270653486251831,0.5125,5890.224374381643,14.234993421183344
exponential,29,1,first_sup,0,80000,20000,2,2,3,True,15.3029305934906,0.6875,3336.1422571730873,9.124995782809837
exponential,14,1,first_sup,0,80000,20000,2,2,3,True,15.517101764678955,0.9625,4180.726028946505,1.0949994939371803
exponential,21,1,first_sup,0,80000,20000,2,2,3,True,16.31481146812439,0.48125,3763.3846599922263,15.147492999464326
exponential,28,1,first_sup,0,80000,20000,2,2,3,True,16.93108367919922,1.0,4766.278731083531,0.0
exponential,20,1,first_inf,0,80000,50000,2,2,3,True,14.533572673797607,1.0,2735.3671969976535,0.0
exponential,2,1,first_inf,0,80000,50000,2,2,3,True,14.594013929367065,1.0,3274.751988469653,29.19998650499147
exponential,6,1,first_inf,0,80000,50000,2,2,3,True,14.665544033050537,1.0,3175.9925101717727,29.19998650499147
exponential,1,1,first_inf,0,80000,50000,2,2,3,True,14.789193153381348,1.0,2564.0376646758277,0.0
exponential,21,1,first_inf,0,80000,50000,2,2,3,True,14.81952452659607,0.54375,3071.717692658808,13.322493842902361
exponential,4,1,first_inf,0,80000,50000,2,2,3,True,14.86451005935669,1.0,3516.118172224832,0.0
exponential,7,1,first_inf,0,80000,50000,2,2,3,True,14.734117269515991,0.68125,3865.0514657509193,9.307495698466033
exponential,14,1,first_inf,0,80000,50000,2,2,3,True,14.894995927810669,0.5625,3131.874634359144,12.77499409593377
exponential,11,1,first_inf,0,80000,50000,2,2,3,True,14.96620798110962,1.0,2594.1516784589567,0.0
exponential,25,1,first_inf,0,80000,50000,2,2,3,True,14.99917721748352,0.65625,4319.491665656491,10.03749536109082
exponential,15,1,first_inf,0,80000,50000,2,2,3,True,15.031050443649292,1.0,5698.963217762042,0.0
exponential,23,1,first_inf,0,80000,50000,2,2,3,True,15.090067863464355,1.0,2685.0475964126235,0.0
exponential,18,1,first_inf,0,80000,50000,2,2,3,True,14.795750379562378,1.0,1251.7373830378624,0.0
exponential,26,1,first_inf,0,80000,50000,2,2,3,True,15.081684827804565,0.56875,2412.8867057882035,12.592494180277575
exponential,17,1,first_inf,0,80000,50000,2,2,3,True,14.92920970916748,0.575,3485.175641211072,12.409994264621377
exponential,8,1,first_inf,0,80000,50000,2,2,3,True,15.152459859848022,1.0,9785.544644708934,0.0
exponential,9,1,first_inf,0,80000,50000,2,2,3,True,15.189835548400879,0.475,2647.6315918267132,15.329992915120524
exponential,16,1,first_inf,0,80000,50000,2,2,3,True,15.240358352661133,1.0,3427.1228605598353,0.0
exponential,5,1,first_inf,0,80000,50000,2,2,3,True,15.269279956817627,0.39375,9649.676390159166,17.702491818651083
exponential,10,1,first_inf,0,80000,50000,2,2,3,True,15.281014919281006,1.0,3770.679653289383,0.0
exponential,0,1,first_inf,0,80000,50000,2,2,3,True,19.80981469154358,0.35625,3065.4464530596347,18.797491312588264
exponential,28,1,first_inf,0,80000,50000,2,2,3,True,19.778707265853882,0.375,3290.5182861640687,18.249991565619673
exponential,22,1,first_inf,0,80000,50000,2,2,3,True,20.046233654022217,0.65,2530.6040733580494,10.219995276747017
exponential,13,1,first_inf,0,80000,50000,2,2,3,True,19.9872145652771,1.0,2866.0035582808855,0.0
exponential,12,1,first_inf,0,80000,50000,2,2,3,True,20.571110248565674,0.7,1727.2995195758717,8.759995951497444
exponential,3,1,first_inf,0,80000,50000,2,2,3,True,20.212409257888794,1.0,14226.429250904075,29.19998650499147
exponential,24,1,first_inf,0,80000,50000,2,2,3,True,20.348443746566772,0.44375,2788.0293981387777,16.242492493401507
exponential,19,1,first_inf,0,80000,50000,2,2,3,True,20.816545248031616,1.0,3145.525637222919,0.0
exponential,29,1,first_inf,0,80000,50000,2,2,3,True,23.15445828437805,0.35,1838.6535670889864,18.979991228244458
exponential,27,1,first_inf,0,80000,50000,2,2,3,True,23.06545352935791,0.4875,3553.0498353993266,14.964993083808132
exponential,1,1,first_sup,0,80000,50000,2,2,3,True,14.052494764328003,1.0,2346.1341204988958,0.0
exponential,3,1,first_sup,0,80000,50000,2,2,3,True,14.227886199951172,0.56875,1896.4075778294566,12.592494180277575
exponential,22,1,first_sup,0,80000,50000,2,2,3,True,14.223336458206177,1.0,1896.5017441751304,0.0
exponential,25,1,first_sup,0,80000,50000,2,2,3,True,14.2406747341156,1.0,2362.206124484991,0.0
exponential,2,1,first_sup,0,80000,50000,2,2,3,True,14.273836135864258,0.60625,1828.0469125407217,11.497494686340394
exponential,18,1,first_sup,0,80000,50000,2,2,3,True,14.2392098903656,1.0,2466.4941792604436,0.0
exponential,21,1,first_sup,0,80000,50000,2,2,3,True,14.32914137840271,1.0,2411.570636469155,0.0
exponential,7,1,first_sup,0,80000,50000,2,2,3,True,14.396319150924683,1.0,2518.641033460678,0.0
exponential,6,1,first_sup,0,80000,50000,2,2,3,True,14.318076610565186,0.475,2147.7354990356566,15.329992915120524
exponential,13,1,first_sup,0,80000,50000,2,2,3,True,14.482569456100464,1.0,1639.7363040062232,0.0
exponential,20,1,first_sup,0,80000,50000,2,2,3,True,14.377906322479248,0.9625,2030.3486800499584,1.0949994939371803
exponential,9,1,first_sup,0,80000,50000,2,2,3,True,14.586350202560425,0.9625,1653.206075886187,1.0949994939371803
exponential,12,1,first_sup,0,80000,50000,2,2,3,True,14.453968048095703,0.775,2174.615640769085,6.5699969636230815
exponential,14,1,first_sup,0,80000,50000,2,2,3,True,14.628598928451538,1.0,2306.8532650617185,0.0
exponential,16,1,first_sup,0,80000,50000,2,2,3,True,14.66451907157898,1.0,2286.417768913268,0.0
exponential,10,1,first_sup,0,80000,50000,2,2,3,True,14.665720224380493,1.0,2533.6578214342994,0.0
exponential,19,1,first_sup,0,80000,50000,2,2,3,True,14.706130504608154,1.0,2495.576213741446,0.0
exponential,15,1,first_sup,0,80000,50000,2,2,3,True,14.759087324142456,0.93125,2490.821899493638,2.007499072218164
exponential,5,1,first_sup,0,80000,50000,2,2,3,True,14.907988786697388,0.63125,1910.1733753245708,10.767495023715606
exponential,27,1,first_sup,0,80000,50000,2,2,3,True,15.22580099105835,1.0,2229.345105121438,0.0
exponential,8,1,first_sup,0,80000,50000,2,2,3,True,19.561577320098877,1.0,2869.2013026713744,0.0
exponential,0,1,first_sup,0,80000,50000,2,2,3,True,19.316964149475098,0.61875,1641.8969679903116,11.132494855028
exponential,4,1,first_sup,0,80000,50000,2,2,3,True,19.66163468360901,1.0,1804.1616032211448,0.0
exponential,29,1,first_sup,0,80000,50000,2,2,3,True,19.6377170085907,0.66875,2988.5225035133694,9.672495529778427
exponential,17,1,first_sup,0,80000,50000,2,2,3,True,19.71130871772766,1.0,1657.632201630958,0.0
exponential,11,1,first_sup,0,80000,50000,2,2,3,True,19.880462408065796,1.0,2107.227152941109,0.0
exponential,23,1,first_sup,0,80000,50000,2,2,3,True,19.919724941253662,0.6625,3555.1729571551414,9.854995445434623
exponential,24,1,first_sup,0,80000,50000,2,2,3,True,20.0330069065094,0.45625,2954.0901631232887,15.877492662089114
exponential,26,1,first_sup,0,80000,50000,2,2,3,True,21.71988797187805,0.35625,2208.1303380756735,18.797491312588264
exponential,28,1,first_sup,0,80000,50000,2,2,3,True,22.361457347869873,1.0,1899.5905713248858,0.0
exponential,6,1,first_inf,0,80000,100000,2,2,3,True,18.368190050125122,1.0,3045.681330411518,0.0
exponential,10,1,first_inf,0,80000,100000,2,2,3,True,18.688093185424805,1.0,3815.2601540365167,0.0
exponential,3,1,first_inf,0,80000,100000,2,2,3,True,18.545087099075317,0.6,3182.2525021156944,11.67999460199659
exponential,4,1,first_inf,0,80000,100000,2,2,3,True,18.868891954421997,0.39375,1418.087146005584,17.70249181865108
exponential,18,1,first_inf,0,80000,100000,2,2,3,True,19.003812551498413,1.0,1298.2807305565811,0.0
exponential,25,1,first_inf,0,80000,100000,2,2,3,True,19.019322633743286,0.61875,4211.804759233236,11.132494855028
