exponential,22,2,0.5,0.2,80000,10000,2,0,3,0,True,9.752027034759521,0.6875,18003.401333236856,17.309709644940927
exponential,8,2,0.5,0.2,80000,10000,2,0,3,0,True,9.813353538513184,0.275,16032.76959719208,30.04126567924595
exponential,0,2,0.5,0.2,80000,10000,2,0,3,0,True,9.869691371917725,0.425,16297.494468024137,13.09133729254042
exponential,9,2,0.5,0.2,80000,10000,2,0,3,0,True,9.820031881332397,0.0875,13600.333623368264,24.056987951143206
exponential,7,2,0.5,0.2,80000,10000,2,0,3,0,True,9.860052108764648,0.075,16240.375613843815,16.859523167383816
exponential,11,2,0.5,0.2,80000,10000,2,0,3,0,True,9.854763984680176,0.4,15561.813925972805,23.519925350328613
exponential,18,2,0.5,0.2,80000,10000,2,0,3,0,True,9.854440689086914,0.3125,19512.096890811627,30.835577695807466
exponential,5,2,0.5,0.2,80000,10000,2,0,3,0,True,9.923237562179565,0.3375,15664.486714437222,22.419707283314434
exponential,15,2,0.5,0.2,80000,10000,2,0,3,0,True,9.914419651031494,0.35,15657.144884218855,19.553583840598023
exponential,4,2,0.5,0.2,80000,10000,2,0,3,0,True,9.955656051635742,0.3375,16774.34996713674,25.774236692139702
exponential,10,2,0.5,0.2,80000,10000,2,0,3,0,True,9.987783432006836,0.425,17876.594152429738,19.129490228425897
exponential,13,2,0.5,0.2,80000,10000,2,0,3,0,True,10.033902406692505,0.6,14318.986945199082,7.852714946293453
exponential,19,2,0.5,0.2,80000,10000,2,0,3,0,True,10.057266235351562,0.55,16524.522870186214,11.266338135978453
exponential,14,2,0.5,0.2,80000,10000,2,0,3,0,True,10.078727960586548,0.475,19275.865416201057,13.703149393445738
exponential,25,2,0.5,0.2,80000,10000,2,0,3,0,True,10.040593147277832,0.9375,16859.033754884902,2.925217223576143
exponential,27,2,0.5,0.2,80000,10000,2,0,3,0,True,10.046094179153442,0.3875,17669.10284562277,21.689707620689646
exponential,26,2,0.5,0.2,80000,10000,2,0,3,0,True,10.052595376968384,0.425,18445.57080764246,11.07861964724526
exponential,21,2,0.5,0.2,80000,10000,2,0,3,0,True,10.100234746932983,0.5375,13227.19622173006,8.094308642809384
exponential,17,2,0.5,0.2,80000,10000,2,0,3,0,True,10.118017435073853,0.475,16791.783758518675,17.057678802271003
exponential,29,2,0.5,0.2,80000,10000,2,0,3,0,True,10.075375080108643,0.3625,16897.9397599398,14.003836870821402
exponential,24,2,0.5,0.2,80000,10000,2,0,3,0,True,10.099589824676514,0.4125,20790.452076919704,21.99561367114231
exponential,12,2,0.5,0.2,80000,10000,2,0,3,0,True,10.178810596466064,0.3375,20156.744135238783,13.02702493860369
exponential,23,2,0.5,0.2,80000,10000,2,0,3,0,True,10.14238166809082,0.65,17702.523219953753,14.50267998308425
exponential,16,2,0.5,0.2,80000,10000,2,0,3,0,True,10.187979936599731,0.3125,20113.754036521175,17.4174600605064
exponential,2,2,0.5,0.2,80000,10000,2,0,3,0,True,10.229249477386475,0.8,16851.066136398425,4.932716295794307
exponential,28,2,0.5,0.2,80000,10000,2,0,3,0,True,10.177738428115845,0.3625,19915.258961415704,26.751048624357416
exponential,1,2,0.5,0.2,80000,10000,2,0,3,0,True,10.282829284667969,0.5625,17994.65127217496,17.121991156207734
exponential,20,2,0.5,0.2,80000,10000,2,0,3,0,True,10.281968116760254,0.325,12010.322431053875,17.234960144850206
exponential,3,2,0.5,0.2,80000,10000,2,0,3,0,True,10.461717128753662,0.3,19471.173758829125,25.650830557343234
exponential,6,2,0.5,0.2,80000,10000,2,0,3,0,True,10.764557838439941,0.5375,16282.59366788364,11.448838051634649
exponential,2,2,0.5,0.2,80000,10000,2,1,3,0,True,9.831056594848633,0.425,14380.880920355823,12.420431410775365
exponential,0,2,0.5,0.2,80000,10000,2,1,3,0,True,9.866763591766357,0.55,14127.990967451931,13.279055781273613
exponential,4,2,0.5,0.2,80000,10000,2,1,3,0,True,9.9380464553833,0.4875,16299.843245261647,16.204273004849753
exponential,12,2,0.5,0.2,80000,10000,2,1,3,0,True,9.951255321502686,0.925,11065.000607282927,1.0949994939371803
exponential,11,2,0.5,0.2,80000,10000,2,1,3,0,True,9.960717916488647,0.4125,16033.186515905843,12.602931326431563
exponential,15,2,0.5,0.2,80000,10000,2,1,3,0,True,9.98216438293457,0.3875,17077.19288808566,12.967931157743955
exponential,5,2,0.5,0.2,80000,10000,2,1,3,0,True,9.989405632019043,0.45,19166.212835994767,9.371808052402761
exponential,6,2,0.5,0.2,80000,10000,2,1,3,0,True,10.00511884689331,0.4625,16266.432423399974,9.189308136746565
exponential,3,2,0.5,0.2,80000,10000,2,1,3,0,True,10.01760482788086,0.8375,14050.50934696528,10.423369484711195
exponential,1,2,0.5,0.2,80000,10000,2,1,3,0,True,10.041481256484985,0.3,18358.857100796773,12.232712922042174
exponential,10,2,0.5,0.2,80000,10000,2,1,3,0,True,10.054991483688354,0.65,17135.13825200448,22.55355056426489
exponential,13,2,0.5,0.2,80000,10000,2,1,3,0,True,10.049219369888306,0.4125,14830.630731622063,13.273837208196618
exponential,9,2,0.5,0.2,80000,10000,2,1,3,0,True,10.060836791992188,0.5,14729.908587394537,8.641808389777974
exponential,20,2,0.5,0.2,80000,10000,2,1,3,0,True,10.059486389160156,0.675,16203.226312443443,6.086809570591221
exponential,22,2,0.5,0.2,80000,10000,2,1,3,0,True,10.08719515800476,0.6375,13078.4589319148,6.6343093175598105
exponential,8,2,0.5,0.2,80000,10000,2,1,3,0,True,10.120818376541138,0.2875,18646.735034546164,28.51695400005965
exponential,19,2,0.5,0.2,80000,10000,2,1,3,0,True,10.109128475189209,0.4,15291.648998651559,23.51992535032861
exponential,14,2,0.5,0.2,80000,10000,2,1,3,0,True,10.123331546783447,0.2,18711.630725432056,15.034524010821853
exponential,25,2,0.5,0.2,80000,10000,2,1,3,0,True,10.130320310592651,0.5375,17192.77443962758,12.790649815164755
exponential,18,2,0.5,0.2,80000,10000,2,1,3,0,True,10.135851860046387,0.475,12960.991858480293,15.715867038740896
exponential,16,2,0.5,0.2,80000,10000,2,1,3,0,True,10.171787977218628,0.5,18581.777674518482,14.679961325663449
exponential,7,2,0.5,0.2,80000,10000,2,1,3,0,True,10.196479082107544,0.4125,14593.551471430419,12.602931326431563
exponential,21,2,0.5,0.2,80000,10000,2,1,3,0,True,10.208980321884155,0.5625,17219.63085891017,11.083838220322257
exponential,23,2,0.5,0.2,80000,10000,2,1,3,0,True,10.329210996627808,0.8375,18111.258358204548,3.714310667060664
exponential,17,2,0.5,0.2,80000,10000,2,1,3,0,True,10.33803129196167,0.3125,17907.88245575656,27.481048286982197
exponential,24,2,0.5,0.2,80000,10000,2,1,3,0,True,10.349936246871948,0.925,13001.642541700492,4.449528902762446
exponential,27,2,0.5,0.2,80000,10000,2,1,3,0,True,10.351741790771484,0.5375,15272.23959358134,10.107026288104542
exponential,26,2,0.5,0.2,80000,10000,2,1,3,0,True,10.507904052734375,0.5125,17037.018014401303,16.510179055302416
exponential,28,2,0.5,0.2,80000,10000,2,1,3,0,True,10.68060302734375,0.525,19634.204828078186,10.960432085525792
exponential,29,2,0.5,0.2,80000,10000,2,1,3,0,True,11.468732833862305,0.5375,18882.948426561416,8.765214524574438
exponential,1,2,0.5,0.2,80000,10000,2,2,3,0,True,9.864416360855103,0.35,13756.676947202883,18.88267795883297
exponential,7,2,0.5,0.2,80000,10000,2,2,3,0,True,10.017469644546509,0.625,12212.278592951172,7.487715114981061
exponential,8,2,0.5,0.2,80000,10000,2,2,3,0,True,10.009050846099854,0.075,14989.649619194004,25.58129963032951
exponential,9,2,0.5,0.2,80000,10000,2,2,3,0,True,10.038051128387451,0.3,18020.190748740897,25.650830557343234
exponential,15,2,0.5,0.2,80000,10000,2,2,3,0,True,10.053104877471924,0.7,11752.445738937742,7.734527384573986
exponential,12,2,0.5,0.2,80000,10000,2,2,3,0,True,10.080525636672974,0.55,15871.679310453052,9.924526372448346
exponential,6,2,0.5,0.2,80000,10000,2,2,3,0,True,10.096595764160156,0.8875,16556.764600660226,2.984311004435877
exponential,4,2,0.5,0.2,80000,10000,2,2,3,0,True,10.118366241455078,0.45,15127.158781802395,10.713619815932866
exponential,3,2,0.5,0.2,80000,10000,2,2,3,0,True,10.112453699111938,0.45,12834.517098940883,15.409960988288237
exponential,10,2,0.5,0.2,80000,10000,2,2,3,0,True,10.126615762710571,0.3875,14933.223116406898,21.689707620689646
exponential,0,2,0.5,0.2,80000,10000,2,2,3,0,True,10.145836114883423,0.8375,14098.30779046533,7.739745957650982
exponential,11,2,0.5,0.2,80000,10000,2,2,3,0,True,10.127825021743774,0.125,15596.06953701581,21.496770558879454
exponential,13,2,0.5,0.2,80000,10000,2,2,3,0,True,10.158641338348389,0.8125,16980.3521443829,9.446557552493482
exponential,21,2,0.5,0.2,80000,10000,2,2,3,0,True,10.172718286514282,0.5125,12553.19964731168,7.788402592356725
exponential,5,2,0.5,0.2,80000,10000,2,2,3,0,True,10.224277973175049,0.4375,19725.242283162108,17.605178549239596
exponential,2,2,0.5,0.2,80000,10000,2,2,3,0,True,10.229199886322021,0.4625,17203.55451789544,11.202025782041723
exponential,14,2,0.5,0.2,80000,10000,2,2,3,0,True,10.242755889892578,0.9125,18719.11937183032,5.302934700183696
exponential,17,2,0.5,0.2,80000,10000,2,2,3,0,True,10.243605613708496,0.875,14323.342396333675,3.1668109200920735
exponential,24,2,0.5,0.2,80000,10000,2,2,3,0,True,10.279870748519897,0.375,18001.354457255213,11.808619309870046
exponential,18,2,0.5,0.2,80000,10000,2,2,3,0,True,10.300841331481934,0.4625,15770.719182411442,13.214743427336881
exponential,22,2,0.5,0.2,80000,10000,2,2,3,0,True,10.312841892242432,0.325,18328.785186415385,27.298548371326007
exponential,23,2,0.5,0.2,80000,10000,2,2,3,0,True,10.339856386184692,0.55,12799.309386869141,11.937244017743506
exponential,19,2,0.5,0.2,80000,10000,2,2,3,0,True,10.393147230148315,0.5625,12824.342417025648,9.74202645679215
exponential,20,2,0.5,0.2,80000,10000,2,2,3,0,True,10.41030502319336,0.5375,14529.092817293284,14.132461578694862
exponential,25,2,0.5,0.2,80000,10000,2,2,3,0,True,10.491892337799072,0.5875,11466.61392194465,8.035214861949651
exponential,27,2,0.5,0.2,80000,10000,2,2,3,0,True,10.486642837524414,0.45,13692.463220799507,13.397243342993077
exponential,26,2,0.5,0.2,80000,10000,2,2,3,0,True,10.48424243927002,0.4375,14184.909768754322,14.250649140414328
exponential,28,2,0.5,0.2,80000,10000,2,2,3,0,True,10.606905460357666,0.475,14266.294465535542,13.703149393445738
exponential,16,2,0.5,0.2,80000,10000,2,2,3,0,True,10.652195692062378,0.4375,19437.11094039849,15.592460903944435
exponential,29,2,0.5,0.2,80000,10000,2,2,3,0,True,11.53799843788147,0.525,15389.828266085602,14.31496149435106
exponential,5,2,0.5,0.2,80000,10000,2,3,3,0,True,10.054356575012207,0.125,14696.339655081856,14.787711741228927
