exponential,4,1,1024,0,10000,0,2,2,3,True,3.1721863746643066,0.38,3951.53474466348,34.12579475069601
exponential,0,1,1024,0,10000,0,2,2,3,True,3.242083787918091,0.2,3886.4273415683847,34.05626382368227
exponential,7,1,1024,0,10000,0,2,2,3,True,3.2152581214904785,0.34,3477.601950297494,32.843076768025625
exponential,12,1,1024,0,10000,0,2,2,3,True,3.107746124267578,0.29,4186.884459601823,35.76829399160177
exponential,11,1,1024,0,10000,0,2,2,3,True,3.4239273071289062,0.39,3787.722311274249,32.601483071509705
exponential,5,1,1024,0,10000,0,2,2,3,True,3.5038297176361084,0.35,3800.3695372987445,33.33148273413449
exponential,9,1,1024,0,10000,0,2,2,3,True,3.3222360610961914,0.42,3897.809151673419,26.015830388655633
exponential,23,1,1024,0,10000,0,2,2,3,True,3.202648878097534,0.15,3982.077931701682,41.00691633784873
exponential,20,1,1024,0,10000,0,2,2,3,True,3.462301015853882,0.28,3632.026537322054,36.62169978902302
exponential,16,1,1024,0,10000,0,2,2,3,True,3.410245180130005,0.23,3430.6374186109488,24.786987613767998
exponential,14,1,1024,0,10000,0,2,2,3,True,3.6044154167175293,0.33,4162.226915338337,33.696482565446885
exponential,3,1,1024,0,10000,0,2,2,3,True,3.731585741043091,0.26,4241.704700248144,34.303076093275195
exponential,19,1,1024,0,10000,0,2,2,3,True,3.6611104011535645,0.25,3650.1923875596744,39.18191718128677
exponential,27,1,1024,0,10000,0,2,2,3,True,3.1008358001708984,0.4,3626.68736474109,23.697206692907812
exponential,17,1,1024,0,10000,0,2,2,3,True,3.50205135345459,0.31,3895.3534656827933,36.745105923819494
exponential,8,1,1024,0,10000,0,2,2,3,True,3.681522846221924,0.34,4121.09372236347,38.21032382214605
exponential,21,1,1024,0,10000,0,2,2,3,True,3.22631573677063,0.31,3782.3637670172056,32.719670633229164
exponential,29,1,1024,0,10000,0,2,2,3,True,3.4198715686798096,0.51,3795.0692891527556,21.68970762068965
exponential,1,1,1024,0,10000,0,2,2,3,True,4.174038648605347,0.55,4062.090893880824,22.972425603360023
exponential,25,1,1024,0,10000,0,2,2,3,True,3.6670217514038086,0.27,4015.333898869695,36.80419970467922
exponential,2,1,1024,0,10000,0,2,2,3,True,3.771615505218506,0.18,4061.4691139056567,42.47213423617531
exponential,26,1,1024,0,10000,0,2,2,3,True,3.766880750656128,0.41,4109.835327218115,31.565577358432254
exponential,13,1,1024,0,10000,0,2,2,3,True,3.9745547771453857,0.33,3926.603972415968,37.05101197427215
exponential,18,1,1024,0,10000,0,2,2,3,True,3.700291156768799,0.54,3688.3360548796336,27.180360809606533
exponential,28,1,1024,0,10000,0,2,2,3,True,3.4696848392486572,0.57,3592.091860229277,16.56927283616215
exponential,15,1,1024,0,10000,0,2,2,3,True,4.1215081214904785,0.3,3668.0313506422413,36.927605839475675
exponential,10,1,1024,0,10000,0,2,2,3,True,4.118165493011475,0.32,3991.4168961886326,33.20807659933802
exponential,6,1,1024,0,10000,0,2,2,3,True,4.467975854873657,0.33,3973.640100416278,37.721917856037194
exponential,22,1,1024,0,10000,0,2,2,3,True,3.8788864612579346,0.18,4009.4532434024304,43.14304011794037
exponential,24,1,1024,0,10000,0,2,2,3,True,4.161774635314941,0.54,3958.13577789658,24.496737282546324
exponential,9,1,1024,0,20000,0,2,2,3,True,5.968801021575928,0.505,6022.269296152607,34.16923281232475
exponential,25,1,1024,0,20000,0,2,2,3,True,7.108891010284424,0.49,7319.679792682486,30.020391386937966
exponential,3,1,1024,0,20000,0,2,2,3,True,7.368225574493408,0.51,7004.74091349893,48.746662295499725
exponential,6,1,1024,0,20000,0,2,2,3,True,7.490507125854492,0.3,5990.213157457958,65.80434109777073
exponential,22,1,1024,0,20000,0,2,2,3,True,7.512545585632324,0.39,6915.225495252418,63.86115437948929
exponential,20,1,1024,0,20000,0,2,2,3,True,7.564015865325928,0.32,8112.290606626448,76.47974142515184
exponential,1,1,1024,0,20000,0,2,2,3,True,7.720640182495117,0.52,6796.273560769884,51.06528599124754
exponential,23,1,1024,0,20000,0,2,2,3,True,7.715839385986328,0.215,7149.383800907863,89.03401611687767
exponential,7,1,1024,0,20000,0,2,2,3,True,7.900376796722412,0.32,6280.738681975829,62.39071790808573
exponential,12,1,1024,0,20000,0,2,2,3,True,7.8934760093688965,0.335,7465.419240261979,65.86865345170746
exponential,11,1,1024,0,20000,0,2,2,3,True,7.9572577476501465,0.455,7547.137201938032,39.34876137771198
exponential,19,1,1024,0,20000,0,2,2,3,True,8.060652017593384,0.315,7893.688416102536,75.991335459043
exponential,8,1,1024,0,20000,0,2,2,3,True,8.215853452682495,0.07,7662.736968465337,84.93383132619662
exponential,26,1,1024,0,20000,0,2,2,3,True,8.316848278045654,0.515,7400.707353891568,33.804232981012355
exponential,29,1,1024,0,20000,0,2,2,3,True,8.335372924804688,0.795,8293.712297824382,24.255143586030393
